,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,Popularity,MSRP,Avg Mileage
6878,Lincoln,MKX,2015,regular unleaded,305,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,61,38900,22.0
6879,Lincoln,MKX,2016,regular unleaded,303,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,61,44045,21.5
6880,Lincoln,MKX,2016,regular unleaded,303,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,61,47810,21.5
6881,Lincoln,MKX,2016,regular unleaded,303,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,61,53475,21.5
6882,Lincoln,MKX,2016,regular unleaded,303,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,61,38260,21.5
6883,Lincoln,MKX,2016,regular unleaded,303,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,61,55970,21.5
6884,Lincoln,MKX,2016,regular unleaded,303,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,61,45315,21.5
6885,Lincoln,MKX,2016,regular unleaded,303,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,61,40755,21.5
6886,Lincoln,MKX,2016,regular unleaded,303,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,61,41550,21.5
6887,Lincoln,MKX,2017,regular unleaded,303,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,61,38260,21.0
6888,Lincoln,MKX,2017,regular unleaded,303,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,61,44045,19.5
6889,Lincoln,MKX,2017,regular unleaded,303,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,61,48055,19.5
6890,Lincoln,MKX,2017,regular unleaded,303,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,61,45560,21.0
6891,Lincoln,MKX,2017,regular unleaded,303,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,61,53475,21.0
6892,Lincoln,MKX,2017,regular unleaded,303,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,61,40755,19.5
6893,Lincoln,MKX,2017,regular unleaded,303,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,61,41550,21.0
6894,Lincoln,MKX,2017,regular unleaded,303,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,61,55970,19.5
6896,Lincoln,MKZ,2015,regular unleaded,231,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,61,45555,27.5
6897,Lincoln,MKZ,2015,regular unleaded,231,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,61,35190,27.5
6899,Lincoln,MKZ,2015,regular unleaded,231,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,61,37080,26.5
6901,Lincoln,MKZ,2015,regular unleaded,231,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,61,47445,26.5
6902,Lincoln,MKZ,2016,regular unleaded,231,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,61,37080,26.5
6904,Lincoln,MKZ,2016,regular unleaded,231,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,61,45605,27.5
6905,Lincoln,MKZ,2016,regular unleaded,231,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,61,47495,26.5
6907,Lincoln,MKZ,2016,regular unleaded,231,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,61,35190,27.5
6909,Lincoln,MKZ,2017,premium unleaded ,245,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,61,36900,24.0
6911,Lincoln,MKZ,2017,premium unleaded ,245,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,61,39510,26.0
6912,Lincoln,MKZ,2017,premium unleaded ,245,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,61,49560,24.0
6913,Lincoln,MKZ,2017,premium unleaded ,245,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,61,35010,26.0
6914,Lincoln,MKZ,2017,premium unleaded ,245,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,61,41400,24.0
6915,Lincoln,MKZ,2017,premium unleaded ,245,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,61,47670,26.0
6917,Lincoln,MKZ,2017,premium unleaded ,245,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,61,36760,26.0
6919,Lincoln,MKZ,2017,premium unleaded ,245,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,61,38650,24.0
6920,Mercedes-Benz,ML55 AMG,2000,regular unleaded,342,8,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,617,5650,14.0
6939,Dodge,Monaco,1990,regular unleaded,150,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,1851,2000,19.5
6940,Dodge,Monaco,1990,regular unleaded,150,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,1851,2000,19.5
6941,Dodge,Monaco,1991,regular unleaded,150,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,1851,2000,20.0
6942,Dodge,Monaco,1991,regular unleaded,150,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,1851,2000,20.0
6943,Dodge,Monaco,1992,regular unleaded,150,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,1851,2000,20.0
6944,Dodge,Monaco,1992,regular unleaded,150,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,1851,2000,20.0
6945,Pontiac,Montana SV6,2006,regular unleaded,201,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,210,24250,19.5
6946,Pontiac,Montana SV6,2006,regular unleaded,196,6,AUTOMATIC,all wheel drive,4,Midsize,Passenger Minivan,210,27750,18.0
6947,Pontiac,Montana,2003,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,210,26140,20.5
6948,Pontiac,Montana,2003,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,Midsize,Passenger Minivan,210,33790,19.0
6949,Pontiac,Montana,2003,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Compact,Passenger Minivan,210,25815,20.5
6950,Pontiac,Montana,2003,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,Midsize,Passenger Minivan,210,30540,19.0
6951,Pontiac,Montana,2003,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,210,27590,20.5
6952,Pontiac,Montana,2003,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Compact,Passenger Minivan,210,24165,20.5
6953,Pontiac,Montana,2003,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,210,29740,20.5
6954,Pontiac,Montana,2004,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Compact,Passenger Minivan,210,23335,20.5
6955,Pontiac,Montana,2004,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,Midsize,Passenger Minivan,210,31035,19.0
6956,Pontiac,Montana,2004,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,210,25885,20.5
6957,Pontiac,Montana,2004,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,210,30235,20.5
6958,Pontiac,Montana,2005,regular unleaded,200,6,AUTOMATIC,all wheel drive,4,Midsize,Passenger Minivan,210,30210,18.0
6959,Pontiac,Montana,2005,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,210,26040,19.5
6960,Pontiac,Montana,2005,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,210,24520,19.5
6961,Pontiac,Montana,2005,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,210,27890,19.5
6962,Pontiac,Montana,2005,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,210,30420,19.5
6963,Pontiac,Montana,2005,regular unleaded,200,6,AUTOMATIC,all wheel drive,4,Midsize,Passenger Minivan,210,27700,18.0
6964,Chevrolet,Monte Carlo,2005,regular unleaded,180,6,AUTOMATIC,front wheel drive,2,Midsize,Coupe,1385,22280,24.0
6965,Chevrolet,Monte Carlo,2005,regular unleaded,200,6,AUTOMATIC,front wheel drive,2,Midsize,Coupe,1385,24690,23.0
6966,Chevrolet,Monte Carlo,2005,premium unleaded ,240,6,AUTOMATIC,front wheel drive,2,Midsize,Coupe,1385,28355,21.5
6967,Chevrolet,Monte Carlo,2006,regular unleaded,242,6,AUTOMATIC,front wheel drive,2,Midsize,Coupe,1385,24930,22.0
6968,Chevrolet,Monte Carlo,2006,flex-fuel ,211,6,AUTOMATIC,front wheel drive,2,Midsize,Coupe,1385,20830,24.0
6969,Chevrolet,Monte Carlo,2006,regular unleaded,303,8,AUTOMATIC,front wheel drive,2,Midsize,Coupe,1385,26330,21.0
6970,Chevrolet,Monte Carlo,2006,flex-fuel ,211,6,AUTOMATIC,front wheel drive,2,Midsize,Coupe,1385,20330,24.0
6971,Chevrolet,Monte Carlo,2006,regular unleaded,242,6,AUTOMATIC,front wheel drive,2,Midsize,Coupe,1385,23430,22.0
6972,Chevrolet,Monte Carlo,2007,regular unleaded,303,8,AUTOMATIC,front wheel drive,2,Midsize,Coupe,1385,27740,20.0
6973,Chevrolet,Monte Carlo,2007,flex-fuel ,211,6,AUTOMATIC,front wheel drive,2,Midsize,Coupe,1385,22625,24.0
6974,Chevrolet,Monte Carlo,2007,flex-fuel ,211,6,AUTOMATIC,front wheel drive,2,Midsize,Coupe,1385,21015,24.0
6975,Mitsubishi,Montero Sport,2002,regular unleaded,197,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,436,27607,17.5
6976,Mitsubishi,Montero Sport,2002,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,436,27777,17.0
6977,Mitsubishi,Montero Sport,2002,regular unleaded,197,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,436,29627,15.5
6978,Mitsubishi,Montero Sport,2002,regular unleaded,165,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,436,22777,18.5
6979,Mitsubishi,Montero Sport,2002,regular unleaded,197,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,436,32887,15.5
6980,Mitsubishi,Montero Sport,2002,regular unleaded,197,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,436,31317,17.5
6981,Mitsubishi,Montero Sport,2002,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,436,25087,17.0
6982,Mitsubishi,Montero Sport,2002,regular unleaded,165,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,436,25637,18.5
6983,Mitsubishi,Montero Sport,2003,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,436,27777,17.0
6984,Mitsubishi,Montero Sport,2003,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,436,25217,17.0
6985,Mitsubishi,Montero Sport,2003,regular unleaded,197,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,436,27607,17.5
6986,Mitsubishi,Montero Sport,2003,regular unleaded,165,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,436,22907,18.5
6987,Mitsubishi,Montero Sport,2003,regular unleaded,197,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,436,32887,15.5
6988,Mitsubishi,Montero Sport,2003,regular unleaded,197,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,436,29627,15.5
6989,Mitsubishi,Montero Sport,2003,regular unleaded,165,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,436,25637,18.5
6990,Mitsubishi,Montero Sport,2003,regular unleaded,197,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,436,31317,17.5
6991,Mitsubishi,Montero Sport,2004,regular unleaded,197,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,436,26199,17.0
6992,Mitsubishi,Montero Sport,2004,regular unleaded,197,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,436,25999,15.5
6993,Mitsubishi,Montero Sport,2004,regular unleaded,197,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,436,28199,15.5
6994,Mitsubishi,Montero Sport,2004,regular unleaded,197,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,436,23999,17.0
6995,Mitsubishi,Montero,2004,regular unleaded,215,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,436,34999,15.5
6996,Mitsubishi,Montero,2005,regular unleaded,215,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,436,35799,15.0
6997,Mitsubishi,Montero,2006,regular unleaded,215,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,436,36159,15.0
6998,McLaren,MP4-12C,2012,premium unleaded ,592,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,416,229000,18.5
6999,McLaren,MP4-12C,2013,premium unleaded ,616,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,416,239400,18.5
7000,Mazda,MPV,2004,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Compact,Passenger Minivan,586,28460,19.5
7001,Mazda,MPV,2004,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Compact,Passenger Minivan,586,23490,19.5
7002,Mazda,MPV,2005,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Compact,Passenger Minivan,586,28515,19.5
7003,Mazda,MPV,2005,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Compact,Passenger Minivan,586,22115,19.5
7004,Mazda,MPV,2005,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Compact,Passenger Minivan,586,22950,19.5
7005,Mazda,MPV,2006,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Compact,Passenger Minivan,586,28515,19.5
7006,Mazda,MPV,2006,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Compact,Passenger Minivan,586,22950,19.5
7007,Mazda,MPV,2006,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Compact,Passenger Minivan,586,22115,19.5
7008,Toyota,MR2 Spyder,2003,premium unleaded ,138,4,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,2031,25645,26.0
7009,Toyota,MR2 Spyder,2003,premium unleaded ,138,4,MANUAL,rear wheel drive,2,Compact,Convertible,2031,24645,26.0
7010,Toyota,MR2 Spyder,2004,regular unleaded,138,4,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,2031,25895,26.5
7011,Toyota,MR2 Spyder,2004,regular unleaded,138,4,MANUAL,rear wheel drive,2,Compact,Convertible,2031,24895,26.0
7012,Toyota,MR2 Spyder,2005,regular unleaded,138,4,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,2031,26145,26.5
7013,Toyota,MR2 Spyder,2005,regular unleaded,138,4,MANUAL,rear wheel drive,2,Compact,Convertible,2031,25145,26.0
7014,Toyota,MR2,1993,regular unleaded,135,4,MANUAL,rear wheel drive,2,Compact,Coupe,2031,2000,22.5
7015,Toyota,MR2,1993,regular unleaded,200,4,MANUAL,rear wheel drive,2,Compact,Coupe,2031,2078,21.5
7016,Toyota,MR2,1994,regular unleaded,200,4,MANUAL,rear wheel drive,2,Compact,Coupe,2031,2254,21.5
7017,Toyota,MR2,1994,regular unleaded,135,4,MANUAL,rear wheel drive,2,Compact,Coupe,2031,2000,22.5
7018,Toyota,MR2,1995,regular unleaded,135,4,MANUAL,rear wheel drive,2,Compact,Coupe,2031,2038,22.5
7019,Toyota,MR2,1995,regular unleaded,200,4,MANUAL,rear wheel drive,2,Compact,Coupe,2031,2462,21.5
7020,Bentley,Mulsanne,2014,premium unleaded ,505,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,520,298900,14.5
7021,Bentley,Mulsanne,2015,premium unleaded ,505,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,520,303700,14.5
7022,Bentley,Mulsanne,2016,premium unleaded ,505,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,520,303700,14.5
7023,Bentley,Mulsanne,2016,premium unleaded ,530,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,520,335600,14.5
7024,Nissan,Murano CrossCabriolet,2012,premium unleaded ,265,6,AUTOMATIC,all wheel drive,2,Midsize,Convertible SUV,2009,44540,19.5
7025,Nissan,Murano CrossCabriolet,2013,premium unleaded ,265,6,AUTOMATIC,all wheel drive,2,Midsize,Convertible SUV,2009,44540,19.5
7026,Nissan,Murano CrossCabriolet,2014,premium unleaded ,265,6,AUTOMATIC,all wheel drive,2,Midsize,Convertible SUV,2009,41995,19.5
7027,Nissan,Murano,2015,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,2009,39000,24.5
7028,Nissan,Murano,2015,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,2009,38550,24.5
7029,Nissan,Murano,2015,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,2009,40600,24.5
7030,Nissan,Murano,2015,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,2009,36950,24.5
7031,Nissan,Murano,2015,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,2009,34220,24.5
7032,Nissan,Murano,2015,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,2009,29560,24.5
7033,Nissan,Murano,2015,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,2009,32620,24.5
7034,Nissan,Murano,2015,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,2009,31160,24.5
7035,Nissan,Murano,2016,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,2009,34400,24.5
7036,Nissan,Murano,2016,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,2009,39180,24.5
7037,Nissan,Murano,2016,regular unleaded,250,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,2009,41730,28.0
7038,Nissan,Murano,2016,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,2009,32800,24.5
7039,Nissan,Murano,2016,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,2009,38730,24.5
7040,Nissan,Murano,2016,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,2009,29740,24.5
7041,Nissan,Murano,2016,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,2009,40780,24.5
7042,Nissan,Murano,2016,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,2009,31340,24.5
7043,Nissan,Murano,2016,regular unleaded,250,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,2009,42180,29.5
7044,Nissan,Murano,2016,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,2009,37130,24.5
7045,Nissan,Murano,2016,regular unleaded,250,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,2009,40130,29.5
7046,Nissan,Murano,2016,regular unleaded,250,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,2009,43780,28.0
7047,Nissan,Murano,2017,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,2009,29740,24.5
7048,Nissan,Murano,2017,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,2009,31340,24.5
7049,Nissan,Murano,2017,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,2009,37130,24.5
7050,Nissan,Murano,2017,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,2009,38730,24.5
7051,Nissan,Murano,2017,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,2009,34400,24.5
7052,Nissan,Murano,2017,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,2009,32800,24.5
7053,Nissan,Murano,2017,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,2009,40780,24.5
7054,Nissan,Murano,2017,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,2009,39180,24.5
7055,Lamborghini,Murcielago,2008,premium unleaded ,632,12,MANUAL,all wheel drive,2,Compact,Coupe,1158,336400,10.5
7056,Lamborghini,Murcielago,2008,premium unleaded ,632,12,MANUAL,all wheel drive,2,Compact,Convertible,1158,369200,10.5
7057,Lamborghini,Murcielago,2008,premium unleaded ,632,12,AUTOMATED_MANUAL,all wheel drive,2,Compact,Coupe,1158,345400,11.5
7058,Lamborghini,Murcielago,2008,premium unleaded ,632,12,AUTOMATED_MANUAL,all wheel drive,2,Compact,Convertible,1158,378200,11.5
7059,Lamborghini,Murcielago,2009,premium unleaded ,631,12,MANUAL,all wheel drive,2,Compact,Convertible,1158,382400,10.5
7060,Lamborghini,Murcielago,2009,premium unleaded ,631,12,MANUAL,all wheel drive,2,Compact,Coupe,1158,354000,10.5
7061,Lamborghini,Murcielago,2009,premium unleaded ,631,12,AUTOMATED_MANUAL,all wheel drive,2,Compact,Coupe,1158,364000,11.5
7062,Lamborghini,Murcielago,2009,premium unleaded ,631,12,AUTOMATED_MANUAL,all wheel drive,2,Compact,Convertible,1158,392400,11.5
7063,Lamborghini,Murcielago,2010,premium unleaded ,670,12,AUTOMATED_MANUAL,all wheel drive,2,Compact,Coupe,1158,450000,11.5
7064,Ford,Mustang SVT Cobra,1997,regular unleaded,305,8,MANUAL,rear wheel drive,2,Compact,Convertible,5657,3550,20.0
7065,Ford,Mustang SVT Cobra,1997,regular unleaded,305,8,MANUAL,rear wheel drive,2,Compact,Coupe,5657,3206,20.0
7066,Ford,Mustang SVT Cobra,1998,regular unleaded,305,8,MANUAL,rear wheel drive,2,Compact,Coupe,5657,3654,20.0
7067,Ford,Mustang SVT Cobra,1998,regular unleaded,305,8,MANUAL,rear wheel drive,2,Compact,Convertible,5657,4059,20.0
7068,Ford,Mustang SVT Cobra,1999,regular unleaded,320,8,MANUAL,rear wheel drive,2,Compact,Coupe,5657,4584,18.5
7069,Ford,Mustang SVT Cobra,1999,regular unleaded,320,8,MANUAL,rear wheel drive,2,Compact,Convertible,5657,5193,18.5
7070,Ford,Mustang,2015,premium unleaded ,435,8,MANUAL,rear wheel drive,2,Midsize,Convertible,5657,41800,20.0
7071,Ford,Mustang,2015,regular unleaded,300,6,MANUAL,rear wheel drive,2,Midsize,Convertible,5657,29300,22.5
7072,Ford,Mustang,2015,premium unleaded ,310,4,MANUAL,rear wheel drive,2,Midsize,Convertible,5657,34800,26.5
7073,Ford,Mustang,2015,premium unleaded ,310,4,MANUAL,rear wheel drive,2,Midsize,Coupe,5657,25300,26.5
7074,Ford,Mustang,2015,premium unleaded ,435,8,MANUAL,rear wheel drive,2,Midsize,Coupe,5657,46170,20.0
7075,Ford,Mustang,2015,premium unleaded ,435,8,MANUAL,rear wheel drive,2,Midsize,Coupe,5657,32300,20.0
7076,Ford,Mustang,2015,regular unleaded,300,6,MANUAL,rear wheel drive,2,Midsize,Coupe,5657,23800,22.5
7077,Ford,Mustang,2015,premium unleaded ,310,4,MANUAL,rear wheel drive,2,Midsize,Coupe,5657,29300,26.5
7078,Ford,Mustang,2015,premium unleaded ,435,8,MANUAL,rear wheel drive,2,Midsize,Coupe,5657,36300,20.0
7079,Ford,Mustang,2016,premium unleaded ,435,8,MANUAL,rear wheel drive,2,Midsize,Coupe,5657,36395,20.0
7080,Ford,Mustang,2016,premium unleaded ,435,8,MANUAL,rear wheel drive,2,Midsize,Coupe,5657,32395,20.0
7081,Ford,Mustang,2016,regular unleaded,300,6,MANUAL,rear wheel drive,2,Midsize,Coupe,5657,24145,22.5
7082,Ford,Mustang,2016,premium unleaded ,310,4,MANUAL,rear wheel drive,2,Midsize,Convertible,5657,35145,24.5
7083,Ford,Mustang,2016,premium unleaded ,310,4,MANUAL,rear wheel drive,2,Midsize,Coupe,5657,29645,26.5
7084,Ford,Mustang,2016,premium unleaded ,435,8,MANUAL,rear wheel drive,2,Midsize,Convertible,5657,41895,20.0
7085,Ford,Mustang,2016,regular unleaded,300,6,MANUAL,rear wheel drive,2,Midsize,Convertible,5657,29645,22.5
7086,Ford,Mustang,2016,premium unleaded ,310,4,MANUAL,rear wheel drive,2,Midsize,Coupe,5657,25645,26.5
7087,Ford,Mustang,2017,premium unleaded ,310,4,MANUAL,rear wheel drive,2,Midsize,Coupe,5657,25645,25.5
7088,Ford,Mustang,2017,regular unleaded,300,6,MANUAL,rear wheel drive,2,Midsize,Coupe,5657,24645,22.5
7089,Ford,Mustang,2017,premium unleaded ,310,4,MANUAL,rear wheel drive,2,Midsize,Coupe,5657,29645,25.5
7090,Ford,Mustang,2017,premium unleaded ,435,8,MANUAL,rear wheel drive,2,Midsize,Convertible,5657,42145,18.5
7091,Ford,Mustang,2017,premium unleaded ,435,8,MANUAL,rear wheel drive,2,Midsize,Coupe,5657,36645,20.0
7092,Ford,Mustang,2017,premium unleaded ,310,4,MANUAL,rear wheel drive,2,Midsize,Convertible,5657,35145,24.0
7093,Ford,Mustang,2017,premium unleaded ,435,8,MANUAL,rear wheel drive,2,Midsize,Coupe,5657,32645,20.0
7094,Mazda,MX-3,1993,regular unleaded,130,6,MANUAL,front wheel drive,2,Compact,2dr Hatchback,586,2000,23.0
7095,Mazda,MX-3,1993,regular unleaded,88,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,586,2000,28.0
7096,Mazda,MX-3,1993,regular unleaded,130,6,MANUAL,front wheel drive,2,Compact,2dr Hatchback,586,2000,23.0
7097,Mazda,MX-3,1994,regular unleaded,130,6,MANUAL,front wheel drive,2,Compact,2dr Hatchback,586,2000,23.0
7098,Mazda,MX-3,1994,regular unleaded,88,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,586,2000,29.5
7099,Mazda,MX-3,1995,regular unleaded,88,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,586,2000,29.5
7100,Mazda,MX-5 Miata,2014,premium unleaded ,158,4,AUTOMATIC,rear wheel drive,2,Compact,Convertible,586,27505,24.5
7101,Mazda,MX-5 Miata,2014,premium unleaded ,158,4,AUTOMATIC,rear wheel drive,2,Compact,Convertible,586,30550,24.5
7102,Mazda,MX-5 Miata,2014,premium unleaded ,158,4,AUTOMATIC,rear wheel drive,2,Compact,Convertible,586,29265,24.5
7103,Mazda,MX-5 Miata,2014,premium unleaded ,167,4,MANUAL,rear wheel drive,2,Compact,Convertible,586,26905,24.5
7104,Mazda,MX-5 Miata,2014,premium unleaded ,167,4,MANUAL,rear wheel drive,2,Compact,Convertible,586,28665,24.5
7105,Mazda,MX-5 Miata,2014,premium unleaded ,158,4,AUTOMATIC,rear wheel drive,2,Compact,Convertible,586,25980,24.5
7106,Mazda,MX-5 Miata,2014,premium unleaded ,167,4,MANUAL,rear wheel drive,2,Compact,Convertible,586,27550,24.5
